"symbol","date","open","high","low","close","volume","SP500_Close"
"^GSPC",1996-06-03,669.119995117188,669.119995117188,665.190002441406,667.679992675781,318470000,667.679992675781
"^GSPC",1996-06-04,667.679992675781,672.599975585938,667.679992675781,672.559997558594,386040000,672.559997558594
"^GSPC",1996-06-05,672.559997558594,678.450012207031,672.090026855469,678.440002441406,380360000,678.440002441406
"^GSPC",1996-06-06,678.440002441406,680.320007324219,673.02001953125,673.030029296875,466940000,673.030029296875
"^GSPC",1996-06-07,673.030029296875,673.309997558594,662.47998046875,673.309997558594,445710000,673.309997558594
"^GSPC",1996-06-10,673.309997558594,673.609985351562,670.150024414062,672.159973144531,337480000,672.159973144531
"^GSPC",1996-06-11,672.159973144531,676.719970703125,669.940002441406,670.969970703125,405390000,670.969970703125
"^GSPC",1996-06-12,670.969970703125,673.669982910156,668.77001953125,669.039978027344,397190000,669.039978027344
"^GSPC",1996-06-13,669.039978027344,670.539978027344,665.489990234375,667.919982910156,397620000,667.919982910156
"^GSPC",1996-06-14,667.919982910156,668.400024414062,664.349975585938,665.849975585938,390630000,665.849975585938
"^GSPC",1996-06-17,665.849975585938,668.27001953125,664.090026855469,665.159973144531,298410000,665.159973144531
"^GSPC",1996-06-18,665.159973144531,666.359985351562,661.340026855469,662.059997558594,373290000,662.059997558594
"^GSPC",1996-06-19,662.059997558594,665.619995117188,661.210021972656,661.960021972656,383610000,661.960021972656
"^GSPC",1996-06-20,661.960021972656,664.960021972656,658.75,662.099975585938,441060000,662.099975585938
"^GSPC",1996-06-21,662.099975585938,666.840026855469,662.099975585938,666.840026855469,520340000,666.840026855469
"^GSPC",1996-06-24,666.840026855469,671.070007324219,666.840026855469,668.849975585938,333840000,668.849975585938
"^GSPC",1996-06-25,668.849975585938,670.650024414062,667.289978027344,668.47998046875,391900000,668.47998046875
"^GSPC",1996-06-26,668.47998046875,668.489990234375,663.669982910156,664.390014648438,386520000,664.390014648438
"^GSPC",1996-06-27,664.390014648438,668.900024414062,661.559997558594,668.549987792969,405580000,668.549987792969
"^GSPC",1996-06-28,668.549987792969,672.679992675781,668.549987792969,670.630004882812,470460000,670.630004882812
"^GSPC",1996-07-01,670.630004882812,675.880004882812,670.630004882812,675.880004882812,345750000,675.880004882812
"^GSPC",1996-07-02,675.880004882812,675.880004882812,672.549987792969,673.609985351562,3.88e+08,673.609985351562
"^GSPC",1996-07-03,673.609985351562,673.640014648438,670.210021972656,672.400024414062,336260000,672.400024414062
"^GSPC",1996-07-05,672.400024414062,672.400024414062,657.409973144531,657.440002441406,181470000,657.440002441406
"^GSPC",1996-07-08,657.440002441406,657.650024414062,651.130004882812,652.539978027344,367560000,652.539978027344
"^GSPC",1996-07-09,652.539978027344,656.599975585938,652.539978027344,654.75,400170000,654.75
"^GSPC",1996-07-10,654.75,656.27001953125,648.390014648438,656.059997558594,421350000,656.059997558594
"^GSPC",1996-07-11,656.059997558594,656.059997558594,639.52001953125,645.669982910156,520470000,645.669982910156
"^GSPC",1996-07-12,645.669982910156,647.640014648438,640.210021972656,646.190002441406,396740000,646.190002441406
"^GSPC",1996-07-15,646.190002441406,646.190002441406,629.690002441406,629.799987792969,419020000,629.799987792969
"^GSPC",1996-07-16,629.799987792969,631.989990234375,605.880004882812,628.369995117188,682980000,628.369995117188
"^GSPC",1996-07-17,628.369995117188,636.609985351562,628.369995117188,634.070007324219,513830000,634.070007324219
"^GSPC",1996-07-18,634.070007324219,644.440002441406,633.289978027344,643.559997558594,474460000,643.559997558594
"^GSPC",1996-07-19,643.510009765625,643.510009765625,635.5,638.72998046875,408070000,638.72998046875
"^GSPC",1996-07-22,638.72998046875,638.72998046875,630.380004882812,633.77001953125,327300000,633.77001953125
"^GSPC",1996-07-23,633.789978027344,637.700012207031,625.650024414062,626.869995117188,421900000,626.869995117188
"^GSPC",1996-07-24,626.190002441406,629.099975585938,616.429992675781,626.650024414062,463030000,626.650024414062
"^GSPC",1996-07-25,626.650024414062,633.570007324219,626.650024414062,631.169982910156,405390000,631.169982910156
"^GSPC",1996-07-26,631.169982910156,636.22998046875,631.169982910156,635.900024414062,349900000,635.900024414062
"^GSPC",1996-07-29,635.900024414062,635.900024414062,630.900024414062,630.909973144531,281560000,630.909973144531
"^GSPC",1996-07-30,630.909973144531,635.260009765625,629.219970703125,635.260009765625,341090000,635.260009765625
"^GSPC",1996-07-31,635.260009765625,640.539978027344,633.739990234375,639.950012207031,403560000,639.950012207031
"^GSPC",1996-08-01,639.950012207031,650.659973144531,639.489990234375,650.02001953125,439110000,650.02001953125
"^GSPC",1996-08-02,650.02001953125,662.489990234375,650.02001953125,662.489990234375,442080000,662.489990234375
"^GSPC",1996-08-05,662.489990234375,663.640014648438,659.030029296875,660.22998046875,307240000,660.22998046875
"^GSPC",1996-08-06,660.22998046875,662.75,656.830017089844,662.380004882812,347290000,662.380004882812
"^GSPC",1996-08-07,662.380004882812,664.609985351562,660,664.159973144531,394340000,664.159973144531
"^GSPC",1996-08-08,664.159973144531,664.169982910156,661.280029296875,662.590026855469,334570000,662.590026855469
"^GSPC",1996-08-09,662.590026855469,665.369995117188,660.309997558594,662.099975585938,327280000,662.099975585938
"^GSPC",1996-08-12,662.099975585938,665.77001953125,658.950012207031,665.77001953125,312170000,665.77001953125
"^GSPC",1996-08-13,665.77001953125,665.77001953125,659.130004882812,660.200012207031,362470000,660.200012207031
"^GSPC",1996-08-14,660.200012207031,662.419982910156,658.469970703125,662.049987792969,343460000,662.049987792969
"^GSPC",1996-08-15,662.049987792969,664.179992675781,660.640014648438,662.280029296875,323950000,662.280029296875
"^GSPC",1996-08-16,662.280029296875,666.340026855469,662.260009765625,665.210021972656,337650000,665.210021972656
"^GSPC",1996-08-19,665.210021972656,667.119995117188,665,666.580017089844,294080000,666.580017089844
"^GSPC",1996-08-20,666.580017089844,666.989990234375,665.150024414062,665.690002441406,334960000,665.690002441406
"^GSPC",1996-08-21,665.690002441406,665.690002441406,662.159973144531,665.070007324219,348820000,665.070007324219
"^GSPC",1996-08-22,665.070007324219,670.679992675781,664.880004882812,670.679992675781,354950000,670.679992675781
"^GSPC",1996-08-23,670.679992675781,670.679992675781,664.929992675781,667.030029296875,308010000,667.030029296875
"^GSPC",1996-08-26,667.030029296875,667.030029296875,662.359985351562,663.880004882812,281430000,663.880004882812
"^GSPC",1996-08-27,663.880004882812,666.400024414062,663.5,666.400024414062,310520000,666.400024414062
"^GSPC",1996-08-28,666.400024414062,667.409973144531,664.390014648438,664.809997558594,296440000,664.809997558594
"^GSPC",1996-08-29,664.809997558594,664.809997558594,655.349975585938,657.400024414062,321120000,657.400024414062
"^GSPC",1996-08-30,657.400024414062,657.710021972656,650.52001953125,651.989990234375,258380000,651.989990234375
"^GSPC",1996-09-03,651.989990234375,655.130004882812,643.969970703125,654.719970703125,345740000,654.719970703125
"^GSPC",1996-09-04,654.719970703125,655.820007324219,652.929992675781,655.609985351562,351290000,655.609985351562
"^GSPC",1996-09-05,655.609985351562,655.609985351562,648.890014648438,649.440002441406,361430000,649.440002441406
"^GSPC",1996-09-06,649.440002441406,658.210021972656,649.440002441406,655.679992675781,348710000,655.679992675781
"^GSPC",1996-09-09,655.679992675781,663.77001953125,655.679992675781,663.760009765625,311530000,663.760009765625
"^GSPC",1996-09-10,663.760009765625,665.570007324219,661.549987792969,663.809997558594,372960000,663.809997558594
"^GSPC",1996-09-11,663.809997558594,667.72998046875,661.789978027344,667.280029296875,376880000,667.280029296875
"^GSPC",1996-09-12,667.280029296875,673.070007324219,667.280029296875,671.150024414062,398820000,671.150024414062
"^GSPC",1996-09-13,671.150024414062,681.390014648438,671.150024414062,680.539978027344,488360000,680.539978027344
"^GSPC",1996-09-16,680.539978027344,686.47998046875,680.530029296875,683.97998046875,430080000,683.97998046875
"^GSPC",1996-09-17,683.97998046875,685.799987792969,679.960021972656,682.940002441406,449850000,682.940002441406
"^GSPC",1996-09-18,682.940002441406,683.77001953125,679.75,681.469970703125,396600000,681.469970703125
"^GSPC",1996-09-19,681.469970703125,684.070007324219,679.059997558594,683,398580000,683
"^GSPC",1996-09-20,683,687.070007324219,683,687.030029296875,519420000,687.030029296875
"^GSPC",1996-09-23,687.030029296875,687.030029296875,681.010009765625,686.47998046875,297760000,686.47998046875
"^GSPC",1996-09-24,686.47998046875,690.880004882812,683.539978027344,685.609985351562,460150000,685.609985351562
"^GSPC",1996-09-25,685.609985351562,688.260009765625,684.919982910156,685.830017089844,451710000,685.830017089844
"^GSPC",1996-09-26,685.830017089844,690.150024414062,683.77001953125,685.859985351562,500870000,685.859985351562
"^GSPC",1996-09-27,685.859985351562,687.109985351562,683.72998046875,686.190002441406,414760000,686.190002441406
"^GSPC",1996-09-30,686.190002441406,690.109985351562,686.030029296875,687.330017089844,388570000,687.330017089844
"^GSPC",1996-10-01,687.309997558594,689.539978027344,684.440002441406,689.080017089844,421550000,689.080017089844
"^GSPC",1996-10-02,689.080017089844,694.820007324219,689.080017089844,694.010009765625,440130000,694.010009765625
"^GSPC",1996-10-03,694.010009765625,694.809997558594,691.780029296875,692.780029296875,386500000,692.780029296875
"^GSPC",1996-10-04,692.780029296875,701.739990234375,692.780029296875,701.460021972656,463940000,701.460021972656
"^GSPC",1996-10-07,701.460021972656,704.169982910156,701.390014648438,703.340026855469,380750000,703.340026855469
"^GSPC",1996-10-08,703.340026855469,705.760009765625,699.880004882812,700.640014648438,435070000,700.640014648438
"^GSPC",1996-10-09,700.640014648438,702.359985351562,694.419982910156,696.739990234375,408450000,696.739990234375
"^GSPC",1996-10-10,696.739990234375,696.820007324219,693.340026855469,694.609985351562,394950000,694.609985351562
"^GSPC",1996-10-11,694.609985351562,700.669982910156,694.609985351562,700.659973144531,396050000,700.659973144531
"^GSPC",1996-10-14,700.659973144531,705.159973144531,700.659973144531,703.539978027344,3.22e+08,703.539978027344
"^GSPC",1996-10-15,703.539978027344,708.070007324219,699.070007324219,702.570007324219,458980000,702.570007324219
"^GSPC",1996-10-16,702.570007324219,704.419982910156,699.150024414062,704.409973144531,441410000,704.409973144531
"^GSPC",1996-10-17,705,708.52001953125,704.760009765625,706.989990234375,478550000,706.989990234375
"^GSPC",1996-10-18,706.989990234375,711.039978027344,706.109985351562,710.820007324219,473020000,710.820007324219
"^GSPC",1996-10-21,710.820007324219,714.099975585938,707.710021972656,709.849975585938,414630000,709.849975585938
"^GSPC",1996-10-22,709.849975585938,709.849975585938,704.549987792969,706.570007324219,410790000,706.570007324219
"^GSPC",1996-10-23,706.570007324219,707.309997558594,700.97998046875,707.27001953125,442170000,707.27001953125
"^GSPC",1996-10-24,707.27001953125,708.25,702.109985351562,702.289978027344,418970000,702.289978027344
"^GSPC",1996-10-25,702.289978027344,704.109985351562,700.530029296875,700.919982910156,367640000,700.919982910156
"^GSPC",1996-10-28,700.919982910156,705.400024414062,697.25,697.260009765625,383620000,697.260009765625
"^GSPC",1996-10-29,697.260009765625,703.25,696.219970703125,701.5,443890000,701.5
"^GSPC",1996-10-30,701.5,703.440002441406,700.049987792969,700.900024414062,437770000,700.900024414062
"^GSPC",1996-10-31,700.900024414062,706.609985351562,700.349975585938,705.27001953125,482840000,705.27001953125
"^GSPC",1996-11-01,705.27001953125,708.599975585938,701.299987792969,703.77001953125,465510000,703.77001953125
"^GSPC",1996-11-04,703.77001953125,707.02001953125,702.840026855469,706.72998046875,398790000,706.72998046875
"^GSPC",1996-11-05,706.72998046875,714.559997558594,706.72998046875,714.140014648438,486660000,714.140014648438
"^GSPC",1996-11-06,714.140014648438,724.599975585938,712.830017089844,724.590026855469,509600000,724.590026855469
"^GSPC",1996-11-07,724.590026855469,729.489990234375,722.22998046875,727.650024414062,502530000,727.650024414062
"^GSPC",1996-11-08,727.650024414062,730.820007324219,725.219970703125,730.820007324219,402320000,730.820007324219
"^GSPC",1996-11-11,730.820007324219,732.599975585938,729.940002441406,731.869995117188,353960000,731.869995117188
"^GSPC",1996-11-12,731.869995117188,733.039978027344,728.200012207031,729.559997558594,471740000,729.559997558594
"^GSPC",1996-11-13,729.559997558594,732.109985351562,728.030029296875,731.130004882812,429840000,731.130004882812
"^GSPC",1996-11-14,731.130004882812,735.989990234375,729.200012207031,735.880004882812,480350000,735.880004882812
"^GSPC",1996-11-15,735.880004882812,741.919982910156,735.150024414062,737.619995117188,529100000,737.619995117188
"^GSPC",1996-11-18,737.619995117188,739.239990234375,734.390014648438,737.02001953125,388520000,737.02001953125
"^GSPC",1996-11-19,737.02001953125,742.179992675781,736.869995117188,742.159973144531,461980000,742.159973144531
"^GSPC",1996-11-20,742.159973144531,746.989990234375,740.400024414062,743.950012207031,497900000,743.950012207031
"^GSPC",1996-11-21,743.950012207031,745.200012207031,741.080017089844,742.75,464430000,742.75
"^GSPC",1996-11-22,742.75,748.72998046875,742.75,748.72998046875,525210000,748.72998046875
"^GSPC",1996-11-25,748.72998046875,757.049987792969,747.989990234375,757.030029296875,475260000,757.030029296875
"^GSPC",1996-11-26,757.030029296875,762.119995117188,752.830017089844,755.960021972656,527380000,755.960021972656
"^GSPC",1996-11-27,755.960021972656,757.299987792969,753.179992675781,755,377780000,755
"^GSPC",1996-11-29,755,758.27001953125,755,757.02001953125,14990000,757.02001953125
"^GSPC",1996-12-02,757.02001953125,757.030029296875,751.489990234375,756.559997558594,412520000,756.559997558594
"^GSPC",1996-12-03,756.559997558594,761.75,747.580017089844,748.280029296875,516160000,748.280029296875
"^GSPC",1996-12-04,748.280029296875,748.400024414062,738.460021972656,745.099975585938,498240000,745.099975585938
"^GSPC",1996-12-05,745.099975585938,747.650024414062,742.609985351562,744.380004882812,483710000,744.380004882812
"^GSPC",1996-12-06,744.380004882812,744.380004882812,726.890014648438,739.599975585938,500860000,739.599975585938
"^GSPC",1996-12-09,739.599975585938,749.760009765625,739.599975585938,749.760009765625,381570000,749.760009765625
"^GSPC",1996-12-10,749.760009765625,753.429992675781,747.02001953125,747.539978027344,446120000,747.539978027344
"^GSPC",1996-12-11,747.539978027344,747.539978027344,732.75,740.72998046875,494210000,740.72998046875
"^GSPC",1996-12-12,740.72998046875,744.859985351562,729.299987792969,729.299987792969,492920000,729.299987792969
"^GSPC",1996-12-13,729.330017089844,731.400024414062,721.969970703125,728.640014648438,458540000,728.640014648438
"^GSPC",1996-12-16,728.640014648438,732.679992675781,719.400024414062,720.97998046875,447560000,720.97998046875
"^GSPC",1996-12-17,720.97998046875,727.669982910156,716.690002441406,726.039978027344,519840000,726.039978027344
"^GSPC",1996-12-18,726.039978027344,732.760009765625,726.039978027344,731.539978027344,500490000,731.539978027344
"^GSPC",1996-12-19,731.539978027344,746.059997558594,731.539978027344,745.760009765625,526410000,745.760009765625
"^GSPC",1996-12-20,745.760009765625,755.409973144531,745.760009765625,748.869995117188,654340000,748.869995117188
"^GSPC",1996-12-23,748.869995117188,750.400024414062,743.280029296875,746.919982910156,343280000,746.919982910156
"^GSPC",1996-12-24,746.919982910156,751.030029296875,746.919982910156,751.030029296875,165140000,751.030029296875
"^GSPC",1996-12-26,751.030029296875,757.070007324219,751.02001953125,755.820007324219,254630000,755.820007324219
"^GSPC",1996-12-27,755.820007324219,758.75,754.820007324219,756.789978027344,253810000,756.789978027344
"^GSPC",1996-12-30,756.789978027344,759.200012207031,752.72998046875,753.849975585938,339060000,753.849975585938
"^GSPC",1996-12-31,753.849975585938,753.950012207031,740.739990234375,740.739990234375,399760000,740.739990234375
"^GSPC",1997-01-02,740.739990234375,742.809997558594,729.549987792969,737.010009765625,463230000,737.010009765625
"^GSPC",1997-01-03,737.010009765625,748.239990234375,737.010009765625,748.030029296875,452970000,748.030029296875
"^GSPC",1997-01-06,748.030029296875,753.309997558594,743.820007324219,747.650024414062,531350000,747.650024414062
"^GSPC",1997-01-07,747.650024414062,753.260009765625,742.179992675781,753.22998046875,538220000,753.22998046875
"^GSPC",1997-01-08,753.22998046875,755.719970703125,747.710021972656,748.409973144531,557510000,748.409973144531
"^GSPC",1997-01-09,748.409973144531,757.679992675781,748.409973144531,754.849975585938,555370000,754.849975585938
"^GSPC",1997-01-10,754.849975585938,759.650024414062,746.919982910156,759.5,545850000,759.5
"^GSPC",1997-01-13,759.5,762.849975585938,756.690002441406,759.510009765625,445400000,759.510009765625
"^GSPC",1997-01-14,759.510009765625,772.039978027344,759.510009765625,768.859985351562,531600000,768.859985351562
"^GSPC",1997-01-15,768.859985351562,770.950012207031,763.719970703125,767.200012207031,524990000,767.200012207031
"^GSPC",1997-01-16,767.200012207031,772.049987792969,765.25,769.75,537290000,769.75
"^GSPC",1997-01-17,769.75,776.369995117188,769.719970703125,776.169982910156,534640000,776.169982910156
"^GSPC",1997-01-20,776.169982910156,780.080017089844,774.190002441406,776.700012207031,440470000,776.700012207031
"^GSPC",1997-01-21,776.700012207031,783.719970703125,772,782.719970703125,571280000,782.719970703125
"^GSPC",1997-01-22,782.719970703125,786.22998046875,779.559997558594,786.22998046875,589230000,786.22998046875
"^GSPC",1997-01-23,786.22998046875,794.669982910156,776.640014648438,777.559997558594,685070000,777.559997558594
"^GSPC",1997-01-24,777.559997558594,778.210021972656,768.169982910156,770.52001953125,542920000,770.52001953125
"^GSPC",1997-01-27,770.52001953125,771.429992675781,764.179992675781,765.02001953125,445760000,765.02001953125
"^GSPC",1997-01-28,765.02001953125,776.320007324219,761.75,765.02001953125,541580000,765.02001953125
"^GSPC",1997-01-29,765.02001953125,772.700012207031,765.02001953125,772.5,498390000,772.5
"^GSPC",1997-01-30,772.5,784.169982910156,772.5,784.169982910156,524160000,784.169982910156
"^GSPC",1997-01-31,784.169982910156,791.859985351562,784.169982910156,786.159973144531,578550000,786.159973144531
"^GSPC",1997-02-03,786.159973144531,787.140014648438,783.119995117188,786.72998046875,463600000,786.72998046875
"^GSPC",1997-02-04,786.72998046875,789.280029296875,783.679992675781,789.260009765625,506530000,789.260009765625
"^GSPC",1997-02-05,789.260009765625,792.710021972656,773.429992675781,778.280029296875,580520000,778.280029296875
"^GSPC",1997-02-06,778.280029296875,780.349975585938,774.450012207031,780.150024414062,519660000,780.150024414062
"^GSPC",1997-02-07,780.150024414062,789.719970703125,778.190002441406,789.559997558594,540910000,789.559997558594
"^GSPC",1997-02-10,789.559997558594,793.460021972656,784.690002441406,785.429992675781,471590000,785.429992675781
"^GSPC",1997-02-11,785.429992675781,789.599975585938,780.950012207031,789.590026855469,483090000,789.590026855469
"^GSPC",1997-02-12,789.590026855469,802.77001953125,789.590026855469,802.77001953125,563890000,802.77001953125
"^GSPC",1997-02-13,802.77001953125,812.929992675781,802.77001953125,811.820007324219,593710000,811.820007324219
"^GSPC",1997-02-14,811.820007324219,812.200012207031,808.150024414062,808.47998046875,491540000,808.47998046875
"^GSPC",1997-02-18,808.47998046875,816.289978027344,806.340026855469,816.289978027344,474110000,816.289978027344
"^GSPC",1997-02-19,816.289978027344,817.679992675781,811.200012207031,812.489990234375,519350000,812.489990234375
"^GSPC",1997-02-20,812.489990234375,812.489990234375,800.349975585938,802.799987792969,492220000,802.799987792969
"^GSPC",1997-02-21,802.799987792969,804.940002441406,799.989990234375,801.77001953125,478450000,801.77001953125
"^GSPC",1997-02-24,801.77001953125,810.640014648438,798.419982910156,810.280029296875,462450000,810.280029296875
"^GSPC",1997-02-25,810.280029296875,812.849975585938,807.650024414062,812.030029296875,527450000,812.030029296875
"^GSPC",1997-02-26,812.099975585938,812.700012207031,798.130004882812,805.679992675781,573920000,805.679992675781
"^GSPC",1997-02-27,805.679992675781,805.679992675781,795.059997558594,795.070007324219,464660000,795.070007324219
"^GSPC",1997-02-28,795.070007324219,795.700012207031,788.5,790.820007324219,508280000,790.820007324219
"^GSPC",1997-03-03,790.820007324219,795.309997558594,785.659973144531,795.309997558594,437220000,795.309997558594
"^GSPC",1997-03-04,795.309997558594,798.929992675781,789.97998046875,790.950012207031,537890000,790.950012207031
"^GSPC",1997-03-05,790.950012207031,801.989990234375,790.950012207031,801.989990234375,532500000,801.989990234375
"^GSPC",1997-03-06,801.989990234375,804.109985351562,797.5,798.559997558594,540310000,798.559997558594
"^GSPC",1997-03-07,798.559997558594,808.190002441406,798.559997558594,804.969970703125,508270000,804.969970703125
"^GSPC",1997-03-10,804.969970703125,813.659973144531,803.659973144531,813.650024414062,468780000,813.650024414062
"^GSPC",1997-03-11,813.650024414062,814.900024414062,810.77001953125,811.340026855469,493250000,811.340026855469
"^GSPC",1997-03-12,811.340026855469,811.340026855469,801.070007324219,804.260009765625,490200000,804.260009765625
"^GSPC",1997-03-13,804.260009765625,804.260009765625,789.440002441406,789.559997558594,507560000,789.559997558594
"^GSPC",1997-03-14,789.559997558594,796.880004882812,789.559997558594,793.169982910156,491540000,793.169982910156
"^GSPC",1997-03-17,793.169982910156,796.280029296875,782.97998046875,795.710021972656,495260000,795.710021972656
"^GSPC",1997-03-18,795.710021972656,797.179992675781,785.469970703125,789.659973144531,467330000,789.659973144531
"^GSPC",1997-03-19,789.659973144531,791.590026855469,780.030029296875,785.77001953125,535580000,785.77001953125
"^GSPC",1997-03-20,785.77001953125,786.289978027344,778.039978027344,782.650024414062,497480000,782.650024414062
"^GSPC",1997-03-21,782.650024414062,786.440002441406,782.650024414062,784.099975585938,638760000,784.099975585938
"^GSPC",1997-03-24,784.099975585938,791.010009765625,780.789978027344,790.890014648438,451970000,790.890014648438
"^GSPC",1997-03-25,790.890014648438,798.109985351562,788.390014648438,789.070007324219,487520000,789.070007324219
"^GSPC",1997-03-26,789.070007324219,794.890014648438,786.77001953125,790.5,506670000,790.5
"^GSPC",1997-03-27,790.5,792.580017089844,767.320007324219,773.880004882812,476790000,773.880004882812
"^GSPC",1997-03-31,773.880004882812,773.880004882812,756.130004882812,757.119995117188,555880000,757.119995117188
"^GSPC",1997-04-01,757.119995117188,761.489990234375,751.260009765625,759.640014648438,515770000,759.640014648438
"^GSPC",1997-04-02,759.640014648438,759.650024414062,747.590026855469,750.109985351562,478210000,750.109985351562
"^GSPC",1997-04-03,750.109985351562,751.039978027344,744.400024414062,750.320007324219,498010000,750.320007324219
"^GSPC",1997-04-04,750.320007324219,757.900024414062,744.039978027344,757.900024414062,544580000,757.900024414062
"^GSPC",1997-04-07,757.900024414062,764.820007324219,757.900024414062,762.130004882812,453790000,762.130004882812
"^GSPC",1997-04-08,762.130004882812,766.25,758.359985351562,766.119995117188,450790000,766.119995117188
"^GSPC",1997-04-09,766.119995117188,769.530029296875,759.150024414062,760.599975585938,451500000,760.599975585938
"^GSPC",1997-04-10,760.599975585938,763.72998046875,757.650024414062,758.340026855469,421790000,758.340026855469
"^GSPC",1997-04-11,758.340026855469,758.340026855469,737.640014648438,737.650024414062,444380000,737.650024414062
"^GSPC",1997-04-14,737.650024414062,743.72998046875,733.539978027344,743.72998046875,406800000,743.72998046875
"^GSPC",1997-04-15,743.72998046875,754.719970703125,743.72998046875,754.719970703125,507370000,754.719970703125
"^GSPC",1997-04-16,754.719970703125,763.530029296875,751.989990234375,763.530029296875,498820000,763.530029296875
"^GSPC",1997-04-17,763.530029296875,768.549987792969,760.489990234375,761.77001953125,503760000,761.77001953125
"^GSPC",1997-04-18,761.77001953125,767.929992675781,761.77001953125,766.340026855469,468940000,766.340026855469
"^GSPC",1997-04-21,766.340026855469,767.390014648438,756.380004882812,760.369995117188,397300000,760.369995117188
"^GSPC",1997-04-22,760.369995117188,774.640014648438,759.900024414062,774.609985351562,507500000,774.609985351562
"^GSPC",1997-04-23,774.609985351562,778.190002441406,771.900024414062,773.640014648438,489350000,773.640014648438
"^GSPC",1997-04-24,773.640014648438,779.890014648438,769.719970703125,771.179992675781,493640000,771.179992675781
"^GSPC",1997-04-25,771.179992675781,771.179992675781,764.630004882812,765.369995117188,414350000,765.369995117188
"^GSPC",1997-04-28,765.369995117188,773.890014648438,763.299987792969,772.960021972656,404470000,772.960021972656
"^GSPC",1997-04-29,772.960021972656,794.440002441406,772.960021972656,794.049987792969,547690000,794.049987792969
"^GSPC",1997-04-30,794.049987792969,804.130004882812,791.210021972656,801.340026855469,556070000,801.340026855469
"^GSPC",1997-05-01,801.340026855469,802.950012207031,793.210021972656,798.530029296875,460380000,798.530029296875
"^GSPC",1997-05-02,798.530029296875,812.989990234375,798.530029296875,812.969970703125,499770000,812.969970703125
"^GSPC",1997-05-05,812.969970703125,830.289978027344,811.799987792969,830.289978027344,549410000,830.289978027344
"^GSPC",1997-05-06,830.239990234375,832.289978027344,824.700012207031,827.760009765625,603680000,827.760009765625
"^GSPC",1997-05-07,827.760009765625,827.760009765625,814.700012207031,815.619995117188,500580000,815.619995117188
"^GSPC",1997-05-08,815.619995117188,829.090026855469,811.840026855469,820.260009765625,534120000,820.260009765625
"^GSPC",1997-05-09,820.260009765625,827.690002441406,815.780029296875,824.780029296875,455690000,824.780029296875
"^GSPC",1997-05-12,824.780029296875,838.559997558594,824.780029296875,837.659973144531,459370000,837.659973144531
"^GSPC",1997-05-13,837.659973144531,838.489990234375,829.119995117188,833.130004882812,489760000,833.130004882812
"^GSPC",1997-05-14,833.130004882812,841.289978027344,833.130004882812,836.039978027344,504960000,836.039978027344
"^GSPC",1997-05-15,836.039978027344,842.450012207031,833.340026855469,841.880004882812,458170000,841.880004882812
"^GSPC",1997-05-16,841.880004882812,841.880004882812,829.150024414062,829.75,486780000,829.75
"^GSPC",1997-05-19,829.75,835.919982910156,828.869995117188,833.27001953125,345140000,833.27001953125
"^GSPC",1997-05-20,833.27001953125,841.960021972656,826.409973144531,841.659973144531,450850000,841.659973144531
"^GSPC",1997-05-21,841.659973144531,846.869995117188,835.219970703125,839.349975585938,540730000,839.349975585938
"^GSPC",1997-05-22,839.349975585938,841.909973144531,833.859985351562,835.659973144531,426940000,835.659973144531
"^GSPC",1997-05-23,835.659973144531,848.489990234375,835.659973144531,847.030029296875,417030000,847.030029296875
"^GSPC",1997-05-27,847.030029296875,851.530029296875,840.960021972656,849.710021972656,436150000,849.710021972656
"^GSPC",1997-05-28,849.710021972656,850.950012207031,843.210021972656,847.210021972656,487340000,847.210021972656
"^GSPC",1997-05-29,847.210021972656,848.960021972656,842.609985351562,844.080017089844,462600000,844.080017089844
"^GSPC",1997-05-30,844.080017089844,851.869995117188,831.869995117188,848.280029296875,537200000,848.280029296875
"^GSPC",1997-06-02,848.280029296875,851.340026855469,844.609985351562,846.359985351562,435950000,846.359985351562
"^GSPC",1997-06-03,846.359985351562,850.559997558594,841.510009765625,845.47998046875,527120000,845.47998046875
"^GSPC",1997-06-04,845.47998046875,845.549987792969,838.820007324219,840.109985351562,466690000,840.109985351562
"^GSPC",1997-06-05,840.109985351562,848.890014648438,840.109985351562,843.429992675781,452610000,843.429992675781
"^GSPC",1997-06-06,843.429992675781,859.239990234375,843.359985351562,858.010009765625,488940000,858.010009765625
"^GSPC",1997-06-09,858.010009765625,865.140014648438,858.010009765625,862.909973144531,465810000,862.909973144531
"^GSPC",1997-06-10,862.909973144531,870.049987792969,862.179992675781,865.27001953125,526980000,865.27001953125
"^GSPC",1997-06-11,865.27001953125,870.659973144531,865.150024414062,869.570007324219,513740000,869.570007324219
"^GSPC",1997-06-12,869.570007324219,884.340026855469,869.010009765625,883.460021972656,592730000,883.460021972656
"^GSPC",1997-06-13,883.47998046875,894.690002441406,883.47998046875,893.27001953125,575810000,893.27001953125
"^GSPC",1997-06-16,893.27001953125,895.169982910156,891.210021972656,893.900024414062,414280000,893.900024414062
"^GSPC",1997-06-17,893.900024414062,897.599975585938,886.190002441406,894.419982910156,543010000,894.419982910156
"^GSPC",1997-06-18,894.419982910156,894.419982910156,887.030029296875,889.059997558594,491740000,889.059997558594
"^GSPC",1997-06-19,889.059997558594,900.090026855469,888.989990234375,897.989990234375,536940000,897.989990234375
"^GSPC",1997-06-20,897.989990234375,901.77001953125,897.77001953125,898.700012207031,653110000,898.700012207031
